Year,Citations,With Code
2016,17,False
2016,8,False
2016,1,False
2016,5,False
2016,6,False
2016,3,False
2016,2,False
2016,1,False
2016,17,False
2016,0,False
2016,0,False
2016,2,False
2016,10,False
2016,0,False
2016,3,False
2016,5,False
2016,1,False
2016,2,False
2016,6,False
2016,2,False
2016,23,False
2016,7,False
2016,11,False
2016,0,False
2016,11,True
2016,0,False
2016,9,False
2016,3,False
2016,8,False
2016,2,False
2016,4,False
2016,9,False
2016,41,False
2016,10,False
2016,9,False
2016,12,False
2016,11,False
2016,7,False
2016,2,False
2016,3,False
2016,0,False
2016,8,False
2016,5,False
2016,13,False
2016,4,False
2016,1,False
2016,7,False
2016,2,False
2016,9,False
2016,6,False
2016,3,False
2016,9,False
2016,0,False
2016,9,False
2016,6,False
2016,7,False
2016,23,False
2016,9,False
2016,4,False
2016,12,False
2016,11,False
2016,1,False
2016,6,False
2016,3,False
2016,19,False
2016,6,False
2016,12,False
2016,6,False
2016,7,False
2016,4,False
2016,15,False
2016,18,False
2016,3,False
2016,4,False
2016,4,False
2016,7,False
2016,39,False
2016,2,False
2016,2,False
2016,0,False
2016,2,False
2016,61,False
2016,12,False
2016,3,False
2016,3,False
2016,31,False
2016,0,False
2016,3,False
2016,9,False
2016,23,False
2016,11,False
2016,17,False
2016,5,False
2016,14,False
2016,7,False
2016,6,False
2016,1,False
2016,2,False
2016,4,False
2016,25,False
2016,2,False
2016,14,False
2016,29,False
2016,0,False
2016,3,False
2016,1,False
2016,4,False
2016,9,False
2016,10,False
2016,21,False
2016,4,False
2016,13,False
2016,9,False
2016,1,False
2016,1,False
2016,3,False
2016,17,False
2016,1,False
2016,4,False
2016,8,False
2016,8,False
2016,0,False
2016,1,False
2016,5,False
2016,2,False
2016,3,False
2016,7,False
2016,16,False
2016,12,False
2016,6,False
2016,5,False
2016,9,False
2016,10,False
2016,11,False
2016,17,False
2016,10,False
2016,1,False
2016,15,False
2016,9,False
2016,6,False
2016,117,False
2016,20,False
2016,5,False
2016,4,False
2016,5,False
2016,11,False
2016,12,False
2016,5,False
2016,7,False
2016,20,False
2016,6,False
2016,3,False
2016,7,False
2016,4,False
2016,0,False
2016,3,False
2016,0,False
2016,1,False
2016,5,False
2016,4,False
2016,5,False
2016,11,False
2016,2,False
2016,6,False
2016,0,False
2016,0,False
2016,7,False
2016,1,False
2016,0,False
2016,1,False
2016,5,False
2016,9,False
2016,2,False
2016,3,False
2016,0,False
2016,9,False
2016,1,False
2016,0,False
2016,5,False
2016,16,False
2016,3,False
2016,6,False
2016,0,False
2016,6,False
2016,0,False
2016,2,False
2016,1,False
2016,3,False
2016,1,False
2016,1,False
2016,2,False
2016,0,False
2016,7,False
2016,0,False
2016,10,False
2016,5,False
2016,5,False
2016,4,False
2016,8,False
2016,2,False
2016,5,False
2016,4,False
2016,5,False
2016,2,False
2016,1,False
2016,3,False
2016,9,False
2016,4,False
2016,3,False
2016,1,False
2016,6,False
2016,0,False
2016,9,False
2016,9,False
2016,1,False
2016,12,False
2016,14,False
2016,9,False
2016,10,False
2016,5,False
2016,5,False
2016,2,False
2016,9,False
2016,13,False
2016,26,False
2016,1,False
2016,1,False
2016,3,False
2016,1,False
2016,2,False
2016,10,False
2016,18,False
2016,8,False
2016,12,False
2016,9,False
2016,8,False
2016,5,False
2016,15,False
2016,132,False
2016,1,False
2016,8,False
2016,3,False
2016,7,False
2016,9,False
2016,6,False
2016,3,False
2016,14,False
2016,7,False
2016,7,False
2016,4,False
2016,5,False
2016,15,False
2016,4,False
2016,4,False
2016,7,False
2016,0,False
2016,10,False
2016,1,False
2016,2,False
2016,4,False
2016,0,False
2016,4,False
2016,1,False
2016,7,False
2016,1,False
2016,3,False
2016,2,False
2016,11,False
2016,4,False
2016,19,False
2016,13,False
2016,4,False
2016,9,False
2016,2,False
2016,3,False
2016,3,False
2016,6,False
2016,0,False
2016,25,False
2016,19,False
2016,14,False
2016,2,False
2016,20,False
2016,3,False
2016,0,False
2016,5,False
2016,22,False
2016,7,False
2016,4,False
2016,6,False
2016,14,False
2016,20,False
2016,5,False
2016,23,False
2016,7,False
2016,10,False
2016,32,False
2016,14,False
2016,19,False
2016,11,False
2016,15,False
2016,91,False
2016,146,True
2016,45,False
2016,3,False
2016,2,False
2016,8,False
2016,3,False
2016,9,False
2016,0,False
2016,1,False
2016,6,False
2016,6,False
2016,5,False
2016,11,False
2016,0,False
2016,4,False
2016,6,False
2016,6,False
2016,9,False
2016,1,False
2016,3,False
2016,2,False
2016,2,False
2016,7,False
2016,3,False
2016,0,False
2016,3,True
2016,3,False
2016,5,False
2016,1,False
2016,2,False
2016,8,False
2016,6,False
2016,5,False
2016,4,False
2016,17,False
2016,5,False
2016,6,False
2016,3,False
2016,2,False
2016,2,False
2016,1,False
2016,15,False
2016,10,False
2016,4,False
2016,1,False
2016,9,False
2016,2,False
2016,29,False
2016,8,False
2016,7,False
2016,4,False
2016,13,False
2016,9,False
2016,18,False
2016,16,False
2016,9,False
2016,3,False
2016,7,False
2016,3,False
2016,4,False
2016,1,False
2016,4,False
2016,64,False
2016,16,False
2016,26,False
2016,33,False
2016,7,False
2016,34,False
2016,4,False
2016,1,False
2016,1,False
2016,3,False
2016,0,False
2016,6,False
2016,1,False
2016,11,False
2016,4,False
2016,10,False
2016,3,False
2016,16,False
2016,10,False
2016,6,False
2016,29,False
2016,16,False
2016,1,False
2016,2,False
2016,2,False
2016,35,False
2016,11,False
2016,4,False
2016,10,False
2016,0,False
2016,13,False
2016,17,False
2016,2,False
2016,5,False
2016,12,False
2016,4,False
2016,0,False
2016,15,False
2016,3,False
2016,7,False
2016,1,False
2016,6,False
2016,6,False
2016,9,False
2016,2,False
2016,5,False
2016,9,False
2016,5,False
2016,2,False
2016,1,False
2016,0,False
2016,4,False
2016,1,False
2016,2,False
2016,6,False
2016,1,False
2016,6,False
2016,16,False
2016,3,False
2016,0,False
2016,0,False
2016,11,False
2016,6,False
2016,20,False
2016,14,False
2016,0,False
2016,14,False
2016,3,False
2016,4,False
2016,17,False
2016,6,False
2016,2,False
2016,9,False
2016,3,False
2016,1,False
2016,1,False
2016,11,False
2016,3,False
2016,6,False
2016,7,False
2016,6,False
2016,7,False
2016,2,False
2016,14,False
2016,2,False
2016,29,False
2016,3,False
2016,2,False
2016,9,False
2016,13,False
2016,2,False
2016,3,False
2016,2,False
2016,1,False
2016,0,False
2016,0,False
2016,5,False
2016,8,False
2016,2,False
2016,2,False
2016,2,False
2016,5,False
2016,6,False
2016,41,False
2016,22,False
2016,1,False
2016,11,False
2016,1,False
2016,6,False
2016,3,False
2016,2,False
2016,25,False
2016,9,False
2016,9,False
2016,0,False
2016,28,False
2016,31,False
2016,0,False
2016,3,False
2016,3,False
2016,18,False
2016,3,False
2016,13,False
2016,12,False
2016,6,False
2016,3,False
2016,9,False
2016,2,False
2016,1,False
2016,6,False
2016,3,False
2016,5,False
2016,3,False
2016,3,False
2016,2,False
2016,7,False
2016,15,False
2016,2,False
2016,4,False
2016,19,False
2016,0,False
2016,8,False
2016,5,False
2016,1,False
2016,21,False
2016,17,False
2016,17,False
2016,9,False
2016,10,False
2016,0,False
2016,14,False
2016,9,False
2016,7,False
2016,11,False
2016,12,False
2016,7,False
2016,1,False
2016,5,False
2016,3,False
2016,0,False
2016,2,False
2016,0,False
2016,7,False
2016,8,False
2016,10,False
2016,7,False
2016,67,False
2016,14,False
2016,0,False
2016,14,False
2016,5,False
2016,11,False
2016,0,False
2016,7,False
2016,12,False
2016,2,False
2016,2,False
2016,4,False
2016,2,False
2016,11,False
2016,8,False
2016,1,False
2016,0,False
2016,18,False
2016,2,False
2016,1,False
2016,8,False
2016,0,False
2016,4,False
2016,0,False
2016,13,False
2016,3,False
2016,3,False
2016,12,False
2016,2,False
2016,6,False
2016,12,False
2016,4,False
2016,11,False
2016,16,False
2016,16,False
2016,10,False
2016,11,False
2016,23,False
2016,5,False
2016,40,False
2016,1,False
2016,3,False
2016,3,False
2016,2,False
2016,12,False
2016,0,False
2016,6,False
2016,1,False
2016,2,False
2016,0,False
2016,2,False
2016,0,False
2016,1,False
2016,0,False
2016,7,False
2016,3,False
2016,6,False
2016,10,False
2016,60,False
2016,70,False
2016,6,False
2016,2,False
2016,6,False
2016,29,False
2016,1,False
2016,8,False
2016,19,False
2016,1,False
2016,14,False
2016,89,False
2016,6,False
2016,5,False
2016,6,False
2016,11,False
2016,14,False
2016,3,False
2016,1,False
2016,5,False
2016,4,False
2016,0,False
2016,7,False
2016,5,False
2016,20,False
2016,15,False
2016,5,False
2016,35,False
2016,11,False
2016,3,False
2016,29,False
2016,15,False
2016,2,False
2016,0,False
2016,9,False
2016,7,False
2016,5,False
2016,4,False
2016,3,False
2016,2,False
2016,9,False
2016,9,True
2016,4,False
2016,10,False
2016,5,False
2016,6,False
2016,4,False
2016,25,False
2016,21,False
2016,7,False
2016,4,False
2016,2,False
2016,2,False
2016,3,False
2016,2,False
2016,1,False
2016,9,False
2016,7,False
2016,3,False
2016,1,False
2016,0,False
2016,1,False
2016,1,False
2016,26,False
2016,8,False
2016,10,False
2016,2,False
2016,71,False
2016,18,False
2016,4,False
2016,0,False
2016,4,False
2016,23,False
2016,28,False
2016,1,False
2016,3,False
2016,5,False
2016,3,False
2016,0,False
2016,10,False
2016,7,False
2016,4,False
2016,2,False
2016,0,False
2016,10,False
2016,8,False
2016,0,False
2016,0,False
2016,5,False
2016,6,False
2016,3,False
2016,6,False
2016,3,False
2016,2,False
2016,1,False
2016,14,False
2016,20,False
2016,4,False
2016,9,False
2016,1,False
2016,3,False
2016,6,False
2016,6,False
2016,3,False
2016,3,False
2016,1,False
2016,2,False
2016,8,False
2016,17,False
2016,7,False
2016,147,False
2016,0,False
2016,15,False
2016,5,False
2016,3,False
2016,16,False
2016,9,False
2016,3,False
2016,6,False
2016,3,False
2016,5,False
2016,4,False
2016,11,False
2016,1,False
2016,18,False
2016,20,False
2016,4,False
2016,2,False
2016,2,False
2016,2,False
2016,4,False
2016,18,False
2016,22,False
2016,9,False
2016,3,False
2016,3,False
2016,1,False
2016,5,False
2016,0,False
2016,4,False
2016,3,False
2016,3,False
2016,9,False
2016,5,False
2016,5,False
2016,32,False
2016,29,False
2016,14,False
2016,8,False
2016,31,False
2016,2,False
2016,8,False
2016,8,False
2016,6,False
2016,10,False
2016,5,False
2016,4,False
2016,8,False
2016,4,False
2016,9,False
2016,2,False
2016,4,False
2016,9,False
2016,19,False
2016,4,False
2016,8,False
2016,12,False
2016,3,False
2016,0,True
2016,7,False
2016,1,False
2016,3,False
2016,8,False
2016,8,False
2016,14,False
2016,7,False
2016,19,False
2016,2,False
2016,3,False
2016,14,False
2016,4,False
2017,6,False
2017,12,False
2017,0,False
2017,2,False
2017,13,False
2017,55,False
2017,5,False
2017,6,False
2017,0,False
2017,5,False
2017,4,False
2017,3,False
2017,17,False
2017,4,False
2017,11,True
2017,13,False
2017,5,False
2017,10,False
2017,0,False
2017,4,False
2017,1,False
2017,1,False
2017,0,False
2017,8,False
2017,2,False
2017,8,False
2017,25,False
2017,3,False
2017,18,False
2017,7,False
2017,8,False
2017,2,False
2017,15,False
2017,19,False
2017,10,False
2017,5,False
2017,1,False
2017,1,False
2017,6,False
2017,5,False
2017,3,False
2017,1,False
2017,1,False
2017,0,False
2017,5,False
2017,1,False
2017,3,False
2017,0,False
2017,3,False
2017,3,False
2017,4,False
2017,8,False
2017,18,False
2017,9,True
2017,20,False
2017,7,False
2017,14,False
2017,0,False
2017,3,False
2017,2,False
2017,11,False
2017,4,False
2017,4,False
2017,0,False
2017,3,False
2017,17,False
2017,0,False
2017,2,False
2017,0,False
2017,5,False
2017,0,False
2017,2,False
2017,20,True
2017,2,False
2017,6,False
2017,1,False
2017,23,False
2017,13,False
2017,5,False
2017,2,False
2017,2,False
2017,5,False
2017,2,False
2017,0,False
2017,1,False
2017,3,False
2017,10,False
2017,15,False
2017,1,False
2017,5,False
2017,2,False
2017,0,False
2017,6,False
2017,5,False
2017,9,False
2017,0,False
2017,4,False
2017,2,False
2017,2,False
2017,0,False
2017,0,False
2017,0,False
2017,3,False
2017,2,False
2017,0,False
2017,5,False
2017,2,False
2017,0,False
2017,10,False
2017,5,False
2017,2,False
2017,7,False
2017,1,False
2017,35,False
2017,8,False
2017,5,False
2017,14,False
2017,17,False
2017,24,False
2017,2,False
2017,5,False
2017,1,False
2017,3,False
2017,3,False
2017,7,False
2017,5,False
2017,8,False
2017,0,False
2017,1,False
2017,3,False
2017,13,False
2017,6,False
2017,1,False
2017,2,False
2017,0,False
2017,4,False
2017,4,False
2017,3,False
2017,2,False
2017,0,False
2017,1,False
2017,10,False
2017,4,False
2017,4,False
2017,3,False
2017,1,False
2017,4,False
2017,4,False
2017,0,False
2017,2,False
2017,1,False
2017,6,False
2017,0,False
2017,14,False
2017,3,False
2017,1,False
2017,1,False
2017,9,False
2017,14,False
2017,1,False
2017,2,False
2017,10,False
2017,22,False
2017,10,False
2017,8,False
2017,5,False
2017,13,False
2017,5,False
2017,7,False
2017,2,False
2017,1,False
2017,8,False
2017,14,False
2017,2,False
2017,41,False
2017,11,False
2017,3,False
2017,13,False
2017,21,False
2017,3,False
2017,8,False
2017,10,False
2017,8,False
2017,1,False
2017,3,False
2017,1,False
2017,13,False
2017,7,False
2017,1,False
2017,0,False
2017,0,False
2017,5,False
2017,10,False
2017,3,False
2017,3,False
2017,3,False
2017,18,False
2017,5,False
2017,30,True
2017,4,False
2017,26,False
2017,1,False
2017,19,False
2017,2,False
2017,9,False
2017,1,False
2017,2,False
2017,2,False
2017,15,False
2017,19,False
2017,34,False
2017,5,False
2017,33,False
2017,7,False
2017,10,False
2017,14,False
2017,4,False
2017,2,False
2017,17,False
2017,9,False
2017,5,False
2017,12,False
2017,2,False
2017,3,False
2017,10,False
2017,2,False
2017,1,False
2017,2,False
2017,3,False
2017,14,False
2017,24,False
2017,5,False
2017,5,False
2017,158,False
2017,9,False
2017,5,False
2017,3,False
2017,0,False
2017,0,False
2017,10,False
2017,4,False
2017,5,False
2017,5,False
2017,1,False
2017,1,False
2017,0,False
2017,1,False
2017,2,False
2017,3,False
2017,0,False
2017,2,False
2017,4,False
2017,6,False
2017,4,False
2017,18,False
2017,2,False
2017,0,False
2017,5,False
2017,7,False
2017,8,False
2017,9,False
2017,2,False
2017,4,False
2017,3,False
2017,0,False
2017,0,False
2017,2,False
2017,1,False
2017,1,False
2017,4,False
2017,12,False
2017,8,False
2017,9,False
2017,11,False
2017,11,False
2017,1,False
2017,1,False
2017,6,False
2017,4,False
2017,2,False
2017,19,False
2017,0,False
2017,13,False
2017,1,False
2017,3,False
2017,1,False
2017,4,False
2017,5,False
2017,44,False
2017,0,False
2017,12,False
2017,5,False
2017,4,False
2017,60,False
2017,5,False
2017,2,False
2017,1,False
2017,11,False
2017,2,False
2017,2,False
2017,3,False
2017,9,False
2017,13,False
2017,0,False
2017,4,False
2017,3,False
2017,5,False
2017,0,False
2017,13,False
2017,2,False
2017,1,False
2017,3,False
2017,13,False
2017,3,False
2017,0,False
2017,2,False
2017,9,False
2017,6,False
2017,1,False
2017,3,False
2017,1,False
2017,13,False
2017,0,False
2017,7,False
2017,5,False
2017,16,False
2017,1,False
2017,1,False
2017,7,False
2017,4,False
2017,1,False
2017,17,False
2017,5,False
2017,1,False
2017,5,False
2017,3,False
2017,0,False
2017,179,True
2017,4,False
2017,13,False
2017,13,False
2017,0,False
2017,11,False
2017,2,False
2017,0,False
2017,20,False
2017,7,False
2017,3,False
2017,2,False
2017,6,False
2017,0,False
2017,2,False
2017,1,False
2017,2,False
2017,7,False
2017,14,False
2017,2,False
2017,4,False
2017,6,False
2017,17,False
2017,3,False
2017,17,False
2017,32,False
2017,2,False
2017,3,False
2017,7,False
2017,5,False
2017,2,False
2017,3,False
2017,2,False
2017,0,False
2017,7,False
2017,4,False
2017,5,False
2017,1,False
2017,5,False
2017,11,False
2017,1,False
2017,7,False
2017,2,False
2017,9,False
2017,12,False
2017,0,False
2017,35,False
2017,3,False
2017,2,False
2017,1,False
2017,5,False
2017,5,False
2017,5,False
2017,2,False
2017,12,False
2017,9,False
2017,1,False
2017,4,False
2017,7,False
2017,4,False
2017,5,False
2017,1,False
2017,7,False
2017,2,False
2017,3,False
2017,1,False
2017,2,False
2017,2,False
2017,3,False
2017,17,False
2017,7,False
2017,2,False
2017,1,False
2017,6,False
2017,54,False
2017,5,False
2017,2,False
2017,6,False
2017,5,False
2017,1,False
2017,9,False
2017,10,False
2017,8,False
2017,1,False
2017,2,False
2017,0,False
2017,5,False
2017,5,False
2017,7,False
2017,2,False
2017,1,False
2017,2,False
2017,5,False
2017,15,False
2017,10,False
2017,28,False
2017,23,False
2017,4,False
2017,21,False
2017,28,False
2017,3,False
2017,6,False
2017,3,False
2017,2,False
2017,5,False
2017,5,False
2017,12,False
2017,2,False
2017,1,False
2017,10,False
2017,2,False
2017,19,False
2017,9,False
2017,8,False
2017,27,False
2017,0,False
2017,1,False
2017,12,False
2017,0,False
2017,5,False
2017,12,False
2017,7,False
2017,2,False
2017,1,False
2017,1,False
2017,0,False
2017,3,False
2017,4,False
2017,11,False
2017,5,False
2017,3,False
2017,3,False
2017,5,False
2017,2,False
2017,8,False
2017,15,False
2017,13,False
2017,0,False
2017,16,False
2017,3,False
2017,8,False
2017,1,False
2017,4,False
2017,2,False
2017,2,False
2017,1,False
2017,1,False
2017,6,False
2017,2,False
2017,22,False
2017,3,False
2017,1,False
2017,1,False
2017,7,False
2017,1,False
2017,5,False
2017,3,False
2017,11,False
2017,2,False
2017,4,False
2017,4,False
2017,2,False
2017,2,False
2017,0,False
2017,2,False
2017,2,False
2017,7,False
2017,6,False
2017,0,False
2017,0,False
2017,14,False
2017,4,False
2017,9,False
2017,8,False
2017,4,False
2017,1,False
2017,2,False
2017,1,False
2017,1,False
2017,0,False
2017,7,False
2017,1,False
2017,2,False
2017,6,False
2017,7,False
2017,13,False
2017,9,False
2017,40,False
2017,12,False
2017,1,False
2017,3,False
2017,3,False
2017,8,False
2017,0,False
2017,3,False
2017,2,False
2017,4,False
2017,2,False
2017,3,False
2017,29,False
2017,11,False
2017,1,False
2017,2,False
2017,1,False
2017,12,False
2017,5,False
2017,2,False
2017,0,False
2017,33,False
2017,1,False
2017,2,False
2017,4,False
2017,1,False
2017,12,False
2017,2,False
2017,1,False
2017,2,False
2017,6,False
2017,8,False
2017,4,False
2017,1,False
2017,9,False
2017,1,False
2017,2,False
2017,9,False
2017,7,False
2017,0,False
2017,6,False
2017,1,False
2017,0,False
2017,6,False
2017,1,False
2017,3,False
2017,0,False
2017,3,False
2017,4,False
2017,3,False
2017,4,False
2017,1,False
2017,4,False
2017,5,False
2017,2,False
2017,10,False
2017,38,False
2017,10,False
2017,2,False
2017,10,False
2017,9,False
2017,6,False
2017,2,False
2017,2,False
2017,8,False
2017,5,False
2017,0,False
2017,1,False
2017,10,False
2017,6,False
2017,6,False
2017,8,False
2017,1,False
2017,11,False
2017,2,False
2017,0,False
2017,1,False
2017,1,False
2017,4,False
2017,4,False
2017,2,False
2017,7,False
2017,5,False
2017,12,False
2017,2,False
2017,4,False
2017,2,False
2017,6,False
2017,2,False
2017,1,False
2017,12,False
2017,7,False
2017,14,False
2017,2,False
2017,0,False
2017,2,False
2017,2,False
2017,10,False
2017,1,False
2017,2,False
2017,1,False
2017,18,False
2017,4,False
2017,0,False
2017,3,False
2017,2,False
2017,0,False
2017,0,False
2017,12,False
2017,2,False
2017,9,False
2017,5,False
2017,6,False
2017,56,False
2017,2,False
2017,5,False
2017,0,False
2017,0,False
2017,9,False
2017,2,False
2017,6,False
2017,8,False
2017,2,False
2017,22,False
2017,7,False
2017,0,False
2017,6,False
2017,2,False
2017,2,False
2017,1,False
2017,2,False
2017,0,False
2017,7,False
2017,3,False
2017,2,False
2017,1,False
2017,5,False
2017,10,False
2017,10,False
2017,2,False
2017,3,False
2017,0,False
2017,26,False
2017,0,False
2017,49,False
2017,1,False
2017,7,False
2017,28,False
2017,31,False
2017,17,False
2017,1,False
2017,8,False
2017,7,False
2017,20,False
2017,1,False
2017,9,False
2017,10,False
2017,0,False
2017,6,False
2017,0,False
2017,1,False
2017,3,False
2017,9,False
2017,3,False
2017,2,False
2017,0,False
2017,2,False
2017,2,False
2017,18,False
2017,2,False
2017,2,False
2017,9,False
2017,9,False
2017,3,False
2017,1,False
2017,14,False
2017,0,False
2017,3,False
2017,3,False
2017,0,False
2017,4,True
2017,1,False
2017,2,False
2017,3,False
2017,6,False
2017,7,False
2017,1,False
2017,6,False
2017,8,False
2017,3,False
2017,12,False
2017,7,False
2017,7,False
2017,2,False
2017,14,False
2017,2,False
2017,21,False
2017,4,False
2017,1,False
2017,3,False
2017,3,False
2017,6,False
2017,8,False
2017,3,False
2017,2,False
2017,6,False
2017,4,False
2017,2,False
2017,1,False
2017,18,False
2017,11,False
2017,3,False
2017,1,False
2017,5,False
2017,11,False
2017,2,False
2017,6,False
2017,1,False
2017,31,False
2017,1,False
2017,22,False
2017,2,False
2017,2,False
2017,2,False
2017,1,False
2017,0,False
2017,6,False
2017,5,False
2017,9,False
2017,2,False
2017,6,False
2017,11,False
2017,0,False
2017,3,False
2017,1,False
2017,1,False
2017,4,False
2017,2,False
2017,0,False
2017,7,False
2017,5,False
2017,4,False
2017,9,False
2017,1,False
2017,8,False
2017,1,False
2017,22,False
2017,36,False
2017,17,False
2017,0,False
2017,27,False
2017,3,False
2017,11,False
2017,17,False
2017,0,False
2017,5,False
2017,9,False
2017,78,False
2017,5,False
2017,21,False
2017,10,False
2017,21,False
2017,30,False
2017,6,False
2017,6,False
2017,12,False
